"YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","PTDY","TIDE","Date"
2022,1,8,8,35,130,5.1,9.3,NA,NA,NA,NA,NA,17,NA,12,8.7,NA,NA,2022-01-08 08:35:00
2022,1,8,8,15,120,7.2,9.8,NA,NA,NA,NA,NA,17,NA,12,8.7,NA,NA,2022-01-08 08:15:00
2022,1,8,7,55,130,6.2,NA,NA,NA,NA,NA,NA,17,NA,12,8.7,NA,NA,2022-01-08 07:55:00
2022,1,8,7,35,130,5.7,NA,NA,NA,NA,NA,NA,17,NA,12,8.7,NA,NA,2022-01-08 07:35:00
2022,1,8,7,15,110,6.2,NA,NA,NA,NA,NA,NA,17,NA,12,8.7,NA,NA,2022-01-08 07:15:00
2022,1,8,6,55,120,5.1,7.7,NA,NA,NA,NA,NA,17,NA,12,8.7,NA,NA,2022-01-08 06:55:00
2022,1,8,6,35,110,6.7,NA,NA,NA,NA,NA,NA,17,NA,12,8.7,NA,NA,2022-01-08 06:35:00
2022,1,8,6,15,110,4.6,NA,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 06:15:00
2022,1,8,5,55,120,5.7,NA,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 05:55:00
2022,1,8,5,35,120,5.1,NA,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 05:35:00
2022,1,8,5,15,110,5.7,NA,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 05:15:00
2022,1,8,4,55,100,5.1,NA,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 04:55:00
2022,1,8,4,35,NA,4.1,8.8,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 04:35:00
2022,1,8,4,15,90,4.6,7.7,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 04:15:00
2022,1,8,3,55,110,6.2,NA,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 03:55:00
2022,1,8,3,35,120,6.2,9.3,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 03:35:00
2022,1,8,3,15,120,5.1,8.2,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 03:15:00
2022,1,8,2,55,120,5.1,8.2,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 02:55:00
2022,1,8,2,35,NA,3.1,6.7,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 02:35:00
2022,1,8,2,15,120,5.1,7.7,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 02:15:00
2022,1,8,1,55,100,4.6,8.2,NA,NA,NA,NA,NA,16,NA,11,8.7,NA,NA,2022-01-08 01:55:00
2022,1,8,1,35,90,3.6,7.7,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-08 01:35:00
2022,1,8,1,15,90,4.1,7.7,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-08 01:15:00
2022,1,8,0,55,100,4.6,8.2,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-08 00:55:00
2022,1,8,0,35,90,5.7,8.2,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-08 00:35:00
2022,1,8,0,15,NA,3.1,8.2,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-08 00:15:00
2022,1,7,23,55,90,3.6,9.3,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 23:55:00
2022,1,7,23,35,80,5.7,NA,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 23:35:00
2022,1,7,23,15,90,3.6,7.7,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 23:15:00
2022,1,7,22,55,90,3.6,7.2,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 22:55:00
2022,1,7,22,35,80,3.6,7.2,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 22:35:00
2022,1,7,22,15,90,3.6,7.2,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 22:15:00
2022,1,7,21,55,80,4.1,7.7,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 21:55:00
2022,1,7,21,35,90,4.6,NA,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 21:35:00
2022,1,7,21,15,80,5.1,8.8,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 21:15:00
2022,1,7,20,55,NA,3.6,7.7,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 20:55:00
2022,1,7,20,35,NA,3.6,7.7,NA,NA,NA,NA,NA,15,NA,11,8.7,NA,NA,2022-01-07 20:35:00
2022,1,7,20,15,80,6.7,NA,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2022-01-07 20:15:00
2022,1,7,19,55,NA,4.6,8.2,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2022-01-07 19:55:00
2022,1,7,19,35,90,4.6,8.8,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 19:35:00
2022,1,7,19,15,80,3.6,7.7,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 19:15:00
2022,1,7,18,55,90,3.6,7.7,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 18:55:00
2022,1,7,18,35,80,5.7,8.8,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 18:35:00
2022,1,7,18,15,80,5.7,10.3,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2022-01-07 18:15:00
2022,1,7,17,55,NA,5.7,10.3,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 17:55:00
2022,1,7,17,35,80,7.2,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 17:35:00
2022,1,7,17,15,80,4.1,8.8,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 17:15:00
2022,1,7,16,55,80,5.7,9.8,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2022-01-07 16:55:00
2022,1,7,16,35,NA,3.6,8.2,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 16:35:00
2022,1,7,16,15,80,7.7,10.3,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2022-01-07 16:15:00
2022,1,7,15,55,90,4.6,8.8,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 15:55:00
2022,1,7,15,35,90,5.1,12.9,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 15:35:00
2022,1,7,15,15,90,4.6,11.3,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 15:15:00
2022,1,7,14,55,80,7.7,11.8,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 14:55:00
2022,1,7,14,35,80,7.7,11.8,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 14:35:00
2022,1,7,14,15,80,8.8,11.3,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 14:15:00
2022,1,7,13,55,80,6.7,11.8,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 13:55:00
2022,1,7,13,35,80,6.2,11.8,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 13:35:00
2022,1,7,13,15,80,6.2,10.3,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 13:15:00
2022,1,7,12,55,70,8.8,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 12:55:00
2022,1,7,12,35,70,8.2,NA,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 12:35:00
2022,1,7,12,15,80,7.7,11.3,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 12:15:00
2022,1,7,11,55,70,9.3,11.8,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 11:55:00
2022,1,7,11,35,60,10.3,NA,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 11:35:00
2022,1,7,11,15,60,10.8,NA,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 11:15:00
2022,1,7,10,55,60,10.8,NA,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 10:55:00
2022,1,7,10,35,50,10.8,NA,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 10:35:00
2022,1,7,10,15,60,10.3,12.9,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 10:15:00
2022,1,7,9,55,50,11.8,NA,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 09:55:00
2022,1,7,9,35,50,10.8,13.4,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 09:35:00
2022,1,7,9,15,60,10.8,13.4,NA,NA,NA,NA,NA,12,NA,9,8.7,NA,NA,2022-01-07 09:15:00
2022,1,7,8,55,50,11.3,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 08:55:00
2022,1,7,8,35,40,11.3,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 08:35:00
2022,1,7,8,15,50,12.4,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2022-01-07 08:15:00
2022,1,7,7,55,50,12.4,NA,NA,NA,NA,NA,NA,13,NA,10,8.7,NA,NA,2022-01-07 07:55:00
2022,1,7,7,35,50,12.4,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 07:35:00
2022,1,7,7,15,40,11.8,NA,NA,NA,NA,NA,NA,13,NA,9,8.7,NA,NA,2022-01-07 07:15:00
2022,1,7,6,55,40,11.3,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 06:55:00
2022,1,7,6,35,40,11.3,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 06:35:00
2022,1,7,6,15,40,11.3,NA,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2022-01-07 06:15:00
2022,1,7,5,55,30,11.3,NA,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2022-01-07 05:55:00
2022,1,7,5,35,30,10.8,NA,NA,NA,NA,NA,NA,14,NA,10,8.7,NA,NA,2022-01-07 05:35:00
2022,1,7,5,15,20,12.4,NA,NA,NA,NA,NA,NA,14,NA,11,8.7,NA,NA,2022-01-07 05:15:00
2022,1,7,4,55,20,11.8,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2022-01-07 04:55:00
2022,1,7,4,35,20,11.8,NA,NA,NA,NA,NA,NA,15,NA,12,8.7,NA,NA,2022-01-07 04:35:00
2022,1,7,4,15,20,12.4,NA,NA,NA,NA,NA,NA,16,NA,12,8.7,NA,NA,2022-01-07 04:15:00
2022,1,7,3,55,10,13.9,NA,NA,NA,NA,NA,NA,17,NA,13,8.7,NA,NA,2022-01-07 03:55:00
2022,1,7,3,35,10,13.9,NA,NA,NA,NA,NA,NA,17,NA,13,8.7,NA,NA,2022-01-07 03:35:00
2022,1,7,3,15,10,12.4,NA,NA,NA,NA,NA,NA,18,NA,14,8.7,NA,NA,2022-01-07 03:15:00
2022,1,7,2,55,10,11.8,NA,NA,NA,NA,NA,NA,18,NA,15,8.7,NA,NA,2022-01-07 02:55:00
2022,1,7,2,35,340,10.3,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-07 02:35:00
2022,1,7,2,15,320,6.7,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-07 02:15:00
2022,1,7,1,55,320,4.6,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-07 01:55:00
2022,1,7,1,35,310,4.6,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-07 01:35:00
2022,1,7,1,15,300,5.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-07 01:15:00
2022,1,7,0,55,310,5.7,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-07 00:55:00
2022,1,7,0,35,310,8.2,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-07 00:35:00
2022,1,7,0,15,290,7.7,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-07 00:15:00
2022,1,6,23,55,280,7.7,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 23:55:00
2022,1,6,23,35,260,5.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 23:35:00
2022,1,6,23,15,270,6.7,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 23:15:00
2022,1,6,22,55,270,4.6,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 22:55:00
2022,1,6,22,35,250,4.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 22:35:00
2022,1,6,22,15,270,5.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 22:15:00
2022,1,6,21,55,270,6.2,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 21:55:00
2022,1,6,21,35,270,5.1,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2022-01-06 21:35:00
2022,1,6,21,15,260,4.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 21:15:00
2022,1,6,20,55,250,3.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 20:55:00
2022,1,6,20,35,240,3.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 20:35:00
2022,1,6,20,15,240,3.1,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 20:15:00
2022,1,6,19,55,240,3.6,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2022-01-06 19:55:00
2022,1,6,19,35,230,3.1,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2022-01-06 19:35:00
2022,1,6,19,15,250,4.1,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 19:15:00
2022,1,6,18,55,260,4.6,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 18:55:00
2022,1,6,18,35,250,3.6,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 18:35:00
2022,1,6,18,15,240,2.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 18:15:00
2022,1,6,17,55,220,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 17:55:00
2022,1,6,17,35,220,4.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 17:35:00
2022,1,6,17,15,220,4.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 17:15:00
2022,1,6,16,55,210,3.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 16:55:00
2022,1,6,16,35,200,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 16:35:00
2022,1,6,16,15,190,2.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 16:15:00
2022,1,6,15,55,180,1.5,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 15:55:00
2022,1,6,15,35,180,1.5,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2022-01-06 15:35:00
2022,1,6,15,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 15:15:00
2022,1,6,14,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 14:55:00
2022,1,6,14,35,NA,0,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 14:35:00
2022,1,6,14,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 14:15:00
2022,1,6,13,55,NA,0,NA,NA,NA,NA,NA,NA,19,NA,17,8.7,NA,NA,2022-01-06 13:55:00
2022,1,6,13,35,NA,0,NA,NA,NA,NA,NA,NA,19,NA,17,8.7,NA,NA,2022-01-06 13:35:00
2022,1,6,13,15,220,2.1,NA,NA,NA,NA,NA,NA,19,NA,17,7.8,NA,NA,2022-01-06 13:15:00
2022,1,6,12,55,NA,0,NA,NA,NA,NA,NA,NA,19,NA,17,7.8,NA,NA,2022-01-06 12:55:00
2022,1,6,12,35,190,2.6,NA,NA,NA,NA,NA,NA,19,NA,17,8.7,NA,NA,2022-01-06 12:35:00
2022,1,6,12,15,100,3.6,NA,NA,NA,NA,NA,NA,19,NA,18,8.7,NA,NA,2022-01-06 12:15:00
2022,1,6,11,55,130,3.1,5.7,NA,NA,NA,NA,NA,19,NA,18,8.7,NA,NA,2022-01-06 11:55:00
2022,1,6,11,35,100,4.1,NA,NA,NA,NA,NA,NA,19,NA,18,8.7,NA,NA,2022-01-06 11:35:00
2022,1,6,11,15,110,4.6,NA,NA,NA,NA,NA,NA,19,NA,18,8.7,NA,NA,2022-01-06 11:15:00
2022,1,6,10,55,100,3.6,NA,NA,NA,NA,NA,NA,19,NA,18,8.7,NA,NA,2022-01-06 10:55:00
2022,1,6,10,35,NA,3.1,NA,NA,NA,NA,NA,NA,19,NA,17,3.5,NA,NA,2022-01-06 10:35:00
2022,1,6,10,15,120,4.6,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 10:15:00
2022,1,6,9,55,120,4.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 09:55:00
2022,1,6,9,35,110,5.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 09:35:00
2022,1,6,9,15,110,4.6,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 09:15:00
2022,1,6,8,55,110,4.1,NA,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2022-01-06 08:55:00
2022,1,6,8,35,NA,2.1,NA,NA,NA,NA,NA,NA,19,NA,17,8.7,NA,NA,2022-01-06 08:35:00
2022,1,6,8,15,NA,2.1,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 08:15:00
2022,1,6,7,55,110,3.6,NA,NA,NA,NA,NA,NA,19,NA,17,8.7,NA,NA,2022-01-06 07:55:00
2022,1,6,7,35,110,2.6,NA,NA,NA,NA,NA,NA,19,NA,17,8.7,NA,NA,2022-01-06 07:35:00
2022,1,6,7,15,190,2.6,NA,NA,NA,NA,NA,NA,19,NA,17,6.1,NA,NA,2022-01-06 07:15:00
2022,1,6,6,55,NA,2.6,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2022-01-06 06:55:00
2022,1,6,6,35,NA,2.6,5.1,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 06:35:00
2022,1,6,6,15,NA,2.1,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 06:15:00
2022,1,6,5,55,180,2.1,NA,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2022-01-06 05:55:00
2022,1,6,5,35,NA,2.1,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 05:35:00
2022,1,6,5,15,130,2.1,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 05:15:00
2022,1,6,4,55,130,3.1,NA,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2022-01-06 04:55:00
2022,1,6,4,35,170,2.6,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 04:35:00
2022,1,6,4,15,130,3.1,6.7,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2022-01-06 04:15:00
2022,1,6,3,55,130,3.1,NA,NA,NA,NA,NA,NA,20,NA,15,8.7,NA,NA,2022-01-06 03:55:00
2022,1,6,3,35,130,4.1,7.2,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2022-01-06 03:35:00
2022,1,6,3,15,130,4.1,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2022-01-06 03:15:00
2022,1,6,2,55,140,3.6,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2022-01-06 02:55:00
2022,1,6,2,35,130,4.1,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2022-01-06 02:35:00
2022,1,6,2,15,130,3.6,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2022-01-06 02:15:00
2022,1,6,1,55,130,3.6,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2022-01-06 01:55:00
2022,1,6,1,35,140,3.6,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2022-01-06 01:35:00
2022,1,6,1,15,130,2.6,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2022-01-06 01:15:00
2022,1,6,0,55,110,2.1,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2022-01-06 00:55:00
2022,1,6,0,35,110,2.1,NA,NA,NA,NA,NA,NA,19,NA,14,8.7,NA,NA,2022-01-06 00:35:00
2022,1,6,0,15,NA,0,NA,NA,NA,NA,NA,NA,19,NA,14,8.7,NA,NA,2022-01-06 00:15:00
2022,1,5,23,55,NA,0,NA,NA,NA,NA,NA,NA,19,NA,14,8.7,NA,NA,2022-01-05 23:55:00
2022,1,5,23,35,NA,0,NA,NA,NA,NA,NA,NA,19,NA,14,8.7,NA,NA,2022-01-05 23:35:00
2022,1,5,23,15,NA,0,NA,NA,NA,NA,NA,NA,19,NA,14,8.7,NA,NA,2022-01-05 23:15:00
2022,1,5,22,55,70,1.5,NA,NA,NA,NA,NA,NA,20,NA,14,8.7,NA,NA,2022-01-05 22:55:00
2022,1,5,22,35,NA,0,NA,NA,NA,NA,NA,NA,20,NA,14,8.7,NA,NA,2022-01-05 22:35:00
2022,1,5,22,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,14,8.7,NA,NA,2022-01-05 22:15:00
2022,1,5,21,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,14,8.7,NA,NA,2022-01-05 21:55:00
2022,1,5,21,35,NA,0,NA,NA,NA,NA,NA,NA,20,NA,14,8.7,NA,NA,2022-01-05 21:35:00
2022,1,5,21,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,14,8.7,NA,NA,2022-01-05 21:15:00
2022,1,5,20,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,14,8.7,NA,NA,2022-01-05 20:55:00
2022,1,5,20,35,NA,0,NA,NA,NA,NA,NA,NA,20,NA,14,8.7,NA,NA,2022-01-05 20:35:00
2022,1,5,20,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,13,8.7,NA,NA,2022-01-05 20:15:00
2022,1,5,19,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,13,8.7,NA,NA,2022-01-05 19:55:00
2022,1,5,19,35,NA,0,NA,NA,NA,NA,NA,NA,20,NA,13,8.7,NA,NA,2022-01-05 19:35:00
2022,1,5,19,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,13,8.7,NA,NA,2022-01-05 19:15:00
2022,1,5,18,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,13,8.7,NA,NA,2022-01-05 18:55:00
2022,1,5,18,35,NA,0,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 18:35:00
2022,1,5,18,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,12,8.7,NA,NA,2022-01-05 18:15:00
2022,1,5,17,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 17:55:00
2022,1,5,17,35,NA,0,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 17:35:00
2022,1,5,17,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 17:15:00
2022,1,5,16,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,12,8.7,NA,NA,2022-01-05 16:55:00
2022,1,5,16,35,NA,0,NA,NA,NA,NA,NA,NA,20,NA,12,8.7,NA,NA,2022-01-05 16:35:00
2022,1,5,16,15,NA,0,NA,NA,NA,NA,NA,NA,20,NA,12,8.7,NA,NA,2022-01-05 16:15:00
2022,1,5,15,55,180,2.1,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 15:55:00
2022,1,5,15,35,NA,1.5,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 15:35:00
2022,1,5,15,15,NA,2.1,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 15:15:00
2022,1,5,14,55,NA,0,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 14:55:00
2022,1,5,14,35,NA,2.1,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 14:35:00
2022,1,5,14,15,NA,1.5,NA,NA,NA,NA,NA,NA,20,NA,11,8.7,NA,NA,2022-01-05 14:15:00
2022,1,5,13,55,130,2.1,NA,NA,NA,NA,NA,NA,19,NA,11,8.7,NA,NA,2022-01-05 13:55:00
2022,1,5,13,35,120,2.1,NA,NA,NA,NA,NA,NA,19,NA,10,8.7,NA,NA,2022-01-05 13:35:00
2022,1,5,13,15,110,1.5,NA,NA,NA,NA,NA,NA,19,NA,10,8.7,NA,NA,2022-01-05 13:15:00
2022,1,5,12,55,NA,2.1,NA,NA,NA,NA,NA,NA,19,NA,10,8.7,NA,NA,2022-01-05 12:55:00
2022,1,5,12,35,NA,0,NA,NA,NA,NA,NA,NA,19,NA,11,8.7,NA,NA,2022-01-05 12:35:00
2022,1,5,12,15,NA,0,NA,NA,NA,NA,NA,NA,19,NA,10,8.7,NA,NA,2022-01-05 12:15:00
2022,1,5,11,55,20,2.1,NA,NA,NA,NA,NA,NA,19,NA,10,8.7,NA,NA,2022-01-05 11:55:00
2022,1,5,11,35,20,1.5,NA,NA,NA,NA,NA,NA,18,NA,10,8.7,NA,NA,2022-01-05 11:35:00
2022,1,5,11,15,10,2.6,NA,NA,NA,NA,NA,NA,18,NA,10,8.7,NA,NA,2022-01-05 11:15:00
2022,1,5,10,55,330,4.1,NA,NA,NA,NA,NA,NA,18,NA,11,8.7,NA,NA,2022-01-05 10:55:00
2022,1,5,10,35,330,4.6,NA,NA,NA,NA,NA,NA,18,NA,11,8.7,NA,NA,2022-01-05 10:35:00
2022,1,5,10,15,320,4.6,NA,NA,NA,NA,NA,NA,18,NA,10,8.7,NA,NA,2022-01-05 10:15:00
2022,1,5,9,55,300,3.6,NA,NA,NA,NA,NA,NA,18,NA,11,8.7,NA,NA,2022-01-05 09:55:00
