"YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","PTDY","TIDE","Date"
2021,12,13,2,35,70,7.2,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-13 02:35:00
2021,12,13,2,15,60,7.2,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-13 02:15:00
2021,12,13,1,55,60,6.7,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-13 01:55:00
2021,12,13,1,35,60,6.7,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-13 01:35:00
2021,12,13,1,15,60,7.7,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-13 01:15:00
2021,12,13,0,55,60,5.7,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-13 00:55:00
2021,12,13,0,35,60,5.7,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-13 00:35:00
2021,12,13,0,15,60,5.7,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-13 00:15:00
2021,12,12,23,55,60,6.2,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-12 23:55:00
2021,12,12,23,35,60,5.7,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-12 23:35:00
2021,12,12,23,15,60,6.2,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-12 23:15:00
2021,12,12,22,55,50,5.1,8.2,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-12 22:55:00
2021,12,12,22,35,60,6.7,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-12 22:35:00
2021,12,12,22,15,60,7.7,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-12 22:15:00
2021,12,12,21,55,50,7.2,NA,NA,NA,NA,NA,NA,20,NA,16,8.7,NA,NA,2021-12-12 21:55:00
2021,12,12,21,35,60,7.2,NA,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 21:35:00
2021,12,12,21,15,50,7.7,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2021-12-12 21:15:00
2021,12,12,20,55,60,7.2,NA,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 20:55:00
2021,12,12,20,35,50,6.7,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2021-12-12 20:35:00
2021,12,12,20,15,40,5.7,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2021-12-12 20:15:00
2021,12,12,19,50,40,6.2,10.8,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2021-12-12 19:50:00
2021,12,12,19,35,40,6.2,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2021-12-12 19:35:00
2021,12,12,19,15,30,6.7,11.8,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2021-12-12 19:15:00
2021,12,12,18,55,30,6.7,NA,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2021-12-12 18:55:00
2021,12,12,18,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-12 18:35:00
2021,12,12,18,15,30,6.2,10.3,NA,NA,NA,NA,NA,18,NA,16,8.7,NA,NA,2021-12-12 18:15:00
2021,12,12,17,55,30,6.7,10.8,NA,NA,NA,NA,NA,18,NA,16,8.7,NA,NA,2021-12-12 17:55:00
2021,12,12,17,35,40,6.7,NA,NA,NA,NA,NA,NA,18,NA,16,8.7,NA,NA,2021-12-12 17:35:00
2021,12,12,17,15,40,6.7,NA,NA,NA,NA,NA,NA,18,NA,16,8.7,NA,NA,2021-12-12 17:15:00
2021,12,12,16,55,30,6.7,10.8,NA,NA,NA,NA,NA,18,NA,16,7.8,NA,NA,2021-12-12 16:55:00
2021,12,12,16,35,40,6.7,10.8,NA,NA,NA,NA,NA,18,NA,16,5.2,NA,NA,2021-12-12 16:35:00
2021,12,12,16,15,40,6.7,9.3,NA,NA,NA,NA,NA,18,NA,16,5.2,NA,NA,2021-12-12 16:15:00
2021,12,12,15,55,30,6.2,9.8,NA,NA,NA,NA,NA,17,NA,16,4.3,NA,NA,2021-12-12 15:55:00
2021,12,12,15,35,30,7.2,11.3,NA,NA,NA,NA,NA,18,NA,16,6.1,NA,NA,2021-12-12 15:35:00
2021,12,12,15,15,30,7.2,11.8,NA,NA,NA,NA,NA,18,NA,15,8.7,NA,NA,2021-12-12 15:15:00
2021,12,12,14,55,30,7.2,11.8,NA,NA,NA,NA,NA,18,NA,15,8.7,NA,NA,2021-12-12 14:55:00
2021,12,12,14,35,30,8.2,NA,NA,NA,NA,NA,NA,18,NA,15,8.7,NA,NA,2021-12-12 14:35:00
2021,12,12,14,15,30,6.7,11.8,NA,NA,NA,NA,NA,18,NA,15,8.7,NA,NA,2021-12-12 14:15:00
2021,12,12,13,55,30,7.7,10.8,NA,NA,NA,NA,NA,18,NA,15,8.7,NA,NA,2021-12-12 13:55:00
2021,12,12,13,35,30,6.2,9.8,NA,NA,NA,NA,NA,19,NA,15,8.7,NA,NA,2021-12-12 13:35:00
2021,12,12,13,15,30,7.7,10.8,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 13:15:00
2021,12,12,12,55,30,9.8,NA,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 12:55:00
2021,12,12,12,35,30,8.2,11.3,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 12:35:00
2021,12,12,12,15,30,7.2,10.8,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 12:15:00
2021,12,12,11,55,20,9.8,NA,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 11:55:00
2021,12,12,11,35,30,6.7,9.8,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 11:35:00
2021,12,12,11,15,30,6.2,8.8,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 11:15:00
2021,12,12,10,55,30,7.2,9.8,NA,NA,NA,NA,NA,19,NA,16,8.7,NA,NA,2021-12-12 10:55:00
2021,12,12,10,35,30,5.7,8.8,NA,NA,NA,NA,NA,19,NA,17,8.7,NA,NA,2021-12-12 10:35:00
2021,12,12,10,15,30,7.2,10.3,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-12 10:15:00
2021,12,12,9,55,30,6.2,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-12 09:55:00
2021,12,12,9,35,30,7.7,10.8,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-12 09:35:00
2021,12,12,9,15,30,9.8,NA,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-12 09:15:00
2021,12,12,8,55,30,6.7,11.3,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-12 08:55:00
2021,12,12,8,35,30,7.2,11.8,NA,NA,NA,NA,NA,20,NA,17,8.7,NA,NA,2021-12-12 08:35:00
2021,12,12,8,15,30,9.3,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-12 08:15:00
2021,12,12,7,55,30,8.8,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-12 07:55:00
2021,12,12,7,35,20,9.3,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-12 07:35:00
2021,12,12,7,15,30,7.7,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-12 07:15:00
2021,12,12,6,55,30,7.2,10.8,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-12 06:55:00
2021,12,12,6,35,30,10.3,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-12 06:35:00
2021,12,12,6,15,30,10.3,NA,NA,NA,NA,NA,NA,20,NA,18,8.7,NA,NA,2021-12-12 06:15:00
2021,12,12,5,55,30,7.7,10.8,NA,NA,NA,NA,NA,21,NA,18,8.7,NA,NA,2021-12-12 05:55:00
2021,12,12,5,35,30,9.8,NA,NA,NA,NA,NA,NA,21,NA,18,8.7,NA,NA,2021-12-12 05:35:00
2021,12,12,5,15,20,7.7,11.8,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-12 05:15:00
2021,12,12,4,55,10,5.1,11.8,NA,NA,NA,NA,NA,21,NA,18,8.7,NA,NA,2021-12-12 04:55:00
2021,12,12,4,35,20,6.7,10.8,NA,NA,NA,NA,NA,21,NA,18,8.7,NA,NA,2021-12-12 04:35:00
2021,12,12,4,15,20,8.2,12.4,NA,NA,NA,NA,NA,21,NA,19,8.7,NA,NA,2021-12-12 04:15:00
2021,12,12,3,55,20,8.8,11.8,NA,NA,NA,NA,NA,21,NA,19,7,NA,NA,2021-12-12 03:55:00
2021,12,12,3,35,NA,2.1,8.2,NA,NA,NA,NA,NA,22,NA,20,3.5,NA,NA,2021-12-12 03:35:00
2021,12,12,3,15,NA,2.1,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-12 03:15:00
2021,12,12,2,55,NA,0,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-12 02:55:00
2021,12,12,2,35,NA,2.1,5.1,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-12 02:35:00
2021,12,12,2,15,NA,0,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-12 02:15:00
2021,12,12,1,55,NA,2.1,5.7,NA,NA,NA,NA,NA,24,NA,20,8.7,NA,NA,2021-12-12 01:55:00
2021,12,12,1,35,300,3.6,7.2,NA,NA,NA,NA,NA,24,NA,20,8.7,NA,NA,2021-12-12 01:35:00
2021,12,12,1,15,NA,2.1,5.1,NA,NA,NA,NA,NA,24,NA,20,8.7,NA,NA,2021-12-12 01:15:00
2021,12,12,0,55,300,4.1,7.7,NA,NA,NA,NA,NA,24,NA,20,8.7,NA,NA,2021-12-12 00:55:00
2021,12,12,0,35,300,4.6,NA,NA,NA,NA,NA,NA,24,NA,20,8.7,NA,NA,2021-12-12 00:35:00
2021,12,12,0,15,NA,0,NA,NA,NA,NA,NA,NA,24,NA,20,8.7,NA,NA,2021-12-12 00:15:00
2021,12,11,23,55,270,4.6,NA,NA,NA,NA,NA,NA,24,NA,20,8.7,NA,NA,2021-12-11 23:55:00
2021,12,11,23,35,290,4.6,7.7,NA,NA,NA,NA,NA,25,NA,20,8.7,NA,NA,2021-12-11 23:35:00
2021,12,11,23,15,230,5.7,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 23:15:00
2021,12,11,22,55,230,5.7,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 22:55:00
2021,12,11,22,35,220,3.6,NA,NA,NA,NA,NA,NA,25,NA,22,7.8,NA,NA,2021-12-11 22:35:00
2021,12,11,22,15,NA,3.6,NA,NA,NA,NA,NA,NA,25,NA,22,7.8,NA,NA,2021-12-11 22:15:00
2021,12,11,21,55,NA,2.6,6.7,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 21:55:00
2021,12,11,21,35,NA,2.6,5.7,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 21:35:00
2021,12,11,21,15,NA,2.1,6.7,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 21:15:00
2021,12,11,20,55,230,3.6,7.7,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 20:55:00
2021,12,11,20,35,NA,3.1,6.7,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-11 20:35:00
2021,12,11,20,15,NA,3.1,NA,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-11 20:15:00
2021,12,11,19,55,210,3.6,7.2,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-11 19:55:00
2021,12,11,19,35,210,6.2,9.3,NA,NA,NA,NA,NA,26,NA,22,8.7,NA,NA,2021-12-11 19:35:00
2021,12,11,19,15,210,5.1,8.8,NA,NA,NA,NA,NA,26,NA,21,8.7,NA,NA,2021-12-11 19:15:00
2021,12,11,18,55,210,5.1,8.8,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 18:55:00
2021,12,11,18,35,210,7.7,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 18:35:00
2021,12,11,18,15,210,9.3,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 18:15:00
2021,12,11,17,55,210,8.8,NA,NA,NA,NA,NA,NA,25,NA,21,8.7,NA,NA,2021-12-11 17:55:00
2021,12,11,17,35,210,8.8,NA,NA,NA,NA,NA,NA,25,NA,21,8.7,NA,NA,2021-12-11 17:35:00
2021,12,11,17,15,210,8.8,NA,NA,NA,NA,NA,NA,25,NA,21,8.7,NA,NA,2021-12-11 17:15:00
2021,12,11,16,55,210,7.7,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 16:55:00
2021,12,11,16,35,210,7.7,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 16:35:00
2021,12,11,16,15,210,8.2,NA,NA,NA,NA,NA,NA,25,NA,21,8.7,NA,NA,2021-12-11 16:15:00
2021,12,11,15,55,210,8.2,NA,NA,NA,NA,NA,NA,25,NA,21,8.7,NA,NA,2021-12-11 15:55:00
2021,12,11,15,35,200,8.8,NA,NA,NA,NA,NA,NA,25,NA,22,8.7,NA,NA,2021-12-11 15:35:00
2021,12,11,15,15,200,7.7,NA,NA,NA,NA,NA,NA,28,NA,22,8.7,NA,NA,2021-12-11 15:15:00
2021,12,11,14,55,210,6.7,NA,NA,NA,NA,NA,NA,25,NA,22,7.8,NA,NA,2021-12-11 14:55:00
2021,12,11,14,35,210,5.1,NA,NA,NA,NA,NA,NA,25,NA,22,7,NA,NA,2021-12-11 14:35:00
2021,12,11,14,15,190,4.6,NA,NA,NA,NA,NA,NA,24,NA,22,7,NA,NA,2021-12-11 14:15:00
2021,12,11,13,55,190,5.1,NA,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-11 13:55:00
2021,12,11,13,35,200,3.6,6.2,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-11 13:35:00
2021,12,11,13,15,190,5.1,NA,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-11 13:15:00
2021,12,11,12,55,200,4.6,NA,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-11 12:55:00
2021,12,11,12,35,190,3.6,NA,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-11 12:35:00
2021,12,11,12,15,190,3.6,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-11 12:15:00
2021,12,11,11,55,210,4.1,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-11 11:55:00
2021,12,11,11,35,190,4.6,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-11 11:35:00
2021,12,11,11,15,190,4.1,7.2,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-11 11:15:00
2021,12,11,10,55,200,4.6,8.2,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-11 10:55:00
2021,12,11,10,35,190,3.6,7.7,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-11 10:35:00
2021,12,11,10,15,190,4.1,6.7,NA,NA,NA,NA,NA,23,NA,22,7,NA,NA,2021-12-11 10:15:00
2021,12,11,9,55,NA,3.1,6.7,NA,NA,NA,NA,NA,23,NA,22,7,NA,NA,2021-12-11 09:55:00
2021,12,11,9,35,180,4.6,NA,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-11 09:35:00
2021,12,11,9,15,180,5.1,8.2,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-11 09:15:00
2021,12,11,8,55,210,4.1,7.7,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-11 08:55:00
2021,12,11,8,35,180,4.6,8.2,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-11 08:35:00
2021,12,11,8,15,190,4.1,7.2,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-11 08:15:00
2021,12,11,7,55,210,4.1,7.7,NA,NA,NA,NA,NA,23,NA,23,7,NA,NA,2021-12-11 07:55:00
2021,12,11,7,35,200,4.1,7.7,NA,NA,NA,NA,NA,23,NA,22,7,NA,NA,2021-12-11 07:35:00
2021,12,11,7,15,180,5.1,8.8,NA,NA,NA,NA,NA,24,NA,22,7,NA,NA,2021-12-11 07:15:00
2021,12,11,6,55,190,4.6,NA,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-11 06:55:00
2021,12,11,6,35,180,5.7,9.8,NA,NA,NA,NA,NA,24,NA,22,7.8,NA,NA,2021-12-11 06:35:00
2021,12,11,6,15,190,5.1,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-11 06:15:00
2021,12,11,5,55,190,5.1,7.7,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-11 05:55:00
2021,12,11,5,35,180,5.1,9.3,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-11 05:35:00
2021,12,11,5,15,170,5.1,8.8,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-11 05:15:00
2021,12,11,4,55,180,5.1,8.2,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-11 04:55:00
2021,12,11,4,35,160,5.7,8.2,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-11 04:35:00
2021,12,11,4,15,190,4.1,7.2,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-11 04:15:00
2021,12,11,3,55,170,6.2,NA,NA,NA,NA,NA,NA,23,NA,23,7.8,NA,NA,2021-12-11 03:55:00
2021,12,11,3,35,160,6.2,NA,NA,NA,NA,NA,NA,23,NA,23,6.1,NA,NA,2021-12-11 03:35:00
2021,12,11,3,15,150,6.7,NA,NA,NA,NA,NA,NA,23,NA,23,5.2,NA,NA,2021-12-11 03:15:00
2021,12,11,2,55,160,5.7,NA,NA,NA,NA,NA,NA,23,NA,23,5.2,NA,NA,2021-12-11 02:55:00
2021,12,11,2,35,160,5.1,NA,NA,NA,NA,NA,NA,23,NA,23,7,NA,NA,2021-12-11 02:35:00
2021,12,11,2,15,150,5.7,NA,NA,NA,NA,NA,NA,23,NA,23,4.3,NA,NA,2021-12-11 02:15:00
2021,12,11,1,55,150,6.2,NA,NA,NA,NA,NA,NA,23,NA,23,4.3,NA,NA,2021-12-11 01:55:00
2021,12,11,1,35,150,6.2,NA,NA,NA,NA,NA,NA,23,NA,23,6.1,NA,NA,2021-12-11 01:35:00
2021,12,11,1,15,150,6.7,NA,NA,NA,NA,NA,NA,23,NA,23,6.1,NA,NA,2021-12-11 01:15:00
2021,12,11,0,55,150,6.7,NA,NA,NA,NA,NA,NA,23,NA,23,7,NA,NA,2021-12-11 00:55:00
2021,12,11,0,35,150,5.7,NA,NA,NA,NA,NA,NA,23,NA,23,6.1,NA,NA,2021-12-11 00:35:00
2021,12,11,0,15,160,6.2,NA,NA,NA,NA,NA,NA,23,NA,23,7,NA,NA,2021-12-11 00:15:00
2021,12,10,23,55,150,7.2,NA,NA,NA,NA,NA,NA,23,NA,23,5.2,NA,NA,2021-12-10 23:55:00
2021,12,10,23,35,150,5.7,NA,NA,NA,NA,NA,NA,23,NA,23,4.3,NA,NA,2021-12-10 23:35:00
2021,12,10,23,15,150,5.7,NA,NA,NA,NA,NA,NA,23,NA,23,3.5,NA,NA,2021-12-10 23:15:00
2021,12,10,22,55,150,5.1,NA,NA,NA,NA,NA,NA,23,NA,23,2.6,NA,NA,2021-12-10 22:55:00
2021,12,10,22,35,150,5.7,NA,NA,NA,NA,NA,NA,23,NA,23,3.5,NA,NA,2021-12-10 22:35:00
2021,12,10,22,15,180,3.6,NA,NA,NA,NA,NA,NA,24,NA,23,4.3,NA,NA,2021-12-10 22:15:00
2021,12,10,21,55,190,3.6,NA,NA,NA,NA,NA,NA,24,NA,23,5.2,NA,NA,2021-12-10 21:55:00
2021,12,10,21,35,180,3.6,NA,NA,NA,NA,NA,NA,24,NA,23,5.2,NA,NA,2021-12-10 21:35:00
2021,12,10,21,15,200,3.6,6.7,NA,NA,NA,NA,NA,24,NA,23,7.8,NA,NA,2021-12-10 21:15:00
2021,12,10,20,55,190,3.6,NA,NA,NA,NA,NA,NA,24,NA,23,3.5,NA,NA,2021-12-10 20:55:00
2021,12,10,20,35,190,3.6,NA,NA,NA,NA,NA,NA,24,NA,23,2.2,NA,NA,2021-12-10 20:35:00
2021,12,10,20,15,200,4.1,6.7,NA,NA,NA,NA,NA,24,NA,23,1.7,NA,NA,2021-12-10 20:15:00
2021,12,10,19,55,200,5.1,NA,NA,NA,NA,NA,NA,24,NA,23,4.3,NA,NA,2021-12-10 19:55:00
2021,12,10,19,35,190,6.2,NA,NA,NA,NA,NA,NA,24,NA,23,5.2,NA,NA,2021-12-10 19:35:00
2021,12,10,19,15,190,6.2,NA,NA,NA,NA,NA,NA,24,NA,23,7,NA,NA,2021-12-10 19:15:00
2021,12,10,18,55,190,5.1,NA,NA,NA,NA,NA,NA,24,NA,23,6.1,NA,NA,2021-12-10 18:55:00
2021,12,10,18,35,200,6.2,NA,NA,NA,NA,NA,NA,24,NA,23,2.6,NA,NA,2021-12-10 18:35:00
2021,12,10,18,10,NA,3.1,NA,NA,NA,NA,NA,NA,24,NA,23,2.6,NA,NA,2021-12-10 18:10:00
2021,12,10,17,55,180,3.6,NA,NA,NA,NA,NA,NA,24,NA,23,3.5,NA,NA,2021-12-10 17:55:00
2021,12,10,17,35,NA,3.1,6.2,NA,NA,NA,NA,NA,24,NA,23,5.2,NA,NA,2021-12-10 17:35:00
2021,12,10,17,15,NA,3.1,5.7,NA,NA,NA,NA,NA,24,NA,23,2.6,NA,NA,2021-12-10 17:15:00
2021,12,10,16,55,170,4.6,NA,NA,NA,NA,NA,NA,24,NA,23,5.2,NA,NA,2021-12-10 16:55:00
2021,12,10,16,35,190,3.6,NA,NA,NA,NA,NA,NA,24,NA,23,6.1,NA,NA,2021-12-10 16:35:00
2021,12,10,16,15,190,3.6,7.2,NA,NA,NA,NA,NA,24,NA,23,7.8,NA,NA,2021-12-10 16:15:00
2021,12,10,15,55,190,4.1,NA,NA,NA,NA,NA,NA,24,NA,23,7,NA,NA,2021-12-10 15:55:00
2021,12,10,15,35,NA,3.6,6.7,NA,NA,NA,NA,NA,24,NA,23,8.7,NA,NA,2021-12-10 15:35:00
2021,12,10,15,15,NA,2.6,7.2,NA,NA,NA,NA,NA,24,NA,23,7.8,NA,NA,2021-12-10 15:15:00
2021,12,10,14,55,180,3.6,7.2,NA,NA,NA,NA,NA,24,NA,23,7.8,NA,NA,2021-12-10 14:55:00
2021,12,10,14,35,180,4.6,NA,NA,NA,NA,NA,NA,24,NA,23,7.8,NA,NA,2021-12-10 14:35:00
2021,12,10,14,15,200,4.6,7.7,NA,NA,NA,NA,NA,24,NA,23,7,NA,NA,2021-12-10 14:15:00
2021,12,10,13,55,180,4.6,NA,NA,NA,NA,NA,NA,23,NA,23,6.1,NA,NA,2021-12-10 13:55:00
2021,12,10,13,35,170,4.6,8.2,NA,NA,NA,NA,NA,23,NA,23,5.2,NA,NA,2021-12-10 13:35:00
2021,12,10,13,15,150,6.7,NA,NA,NA,NA,NA,NA,23,NA,23,6.1,NA,NA,2021-12-10 13:15:00
2021,12,10,12,55,150,6.2,NA,NA,NA,NA,NA,NA,23,NA,23,5.2,NA,NA,2021-12-10 12:55:00
2021,12,10,12,35,150,6.7,NA,NA,NA,NA,NA,NA,23,NA,23,3.5,NA,NA,2021-12-10 12:35:00
2021,12,10,12,15,150,6.7,NA,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-10 12:15:00
2021,12,10,11,55,150,5.7,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-10 11:55:00
2021,12,10,11,35,160,4.1,NA,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-10 11:35:00
2021,12,10,11,15,160,4.1,NA,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-10 11:15:00
2021,12,10,10,55,170,3.6,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-10 10:55:00
2021,12,10,10,35,180,3.6,NA,NA,NA,NA,NA,NA,23,NA,22,5.2,NA,NA,2021-12-10 10:35:00
2021,12,10,10,15,200,4.1,NA,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-10 10:15:00
2021,12,10,9,55,190,6.7,NA,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-10 09:55:00
2021,12,10,9,35,200,7.7,NA,NA,NA,NA,NA,NA,23,NA,22,6.1,NA,NA,2021-12-10 09:35:00
2021,12,10,9,15,190,7.2,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-10 09:15:00
2021,12,10,8,55,200,8.2,NA,NA,NA,NA,NA,NA,23,NA,22,7,NA,NA,2021-12-10 08:55:00
2021,12,10,8,35,190,8.2,NA,NA,NA,NA,NA,NA,23,NA,22,7.8,NA,NA,2021-12-10 08:35:00
2021,12,10,8,15,190,8.8,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 08:15:00
2021,12,10,7,55,190,8.2,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 07:55:00
2021,12,10,7,35,200,8.8,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 07:35:00
2021,12,10,7,15,200,9.3,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 07:15:00
2021,12,10,6,55,200,9.3,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 06:55:00
2021,12,10,6,35,200,9.3,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 06:35:00
2021,12,10,6,15,200,9.8,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 06:15:00
2021,12,10,5,55,200,9.3,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 05:55:00
2021,12,10,5,35,190,8.8,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 05:35:00
2021,12,10,5,15,200,9.3,NA,NA,NA,NA,NA,NA,23,NA,22,8.7,NA,NA,2021-12-10 05:15:00
2021,12,10,4,50,200,8.8,NA,NA,NA,NA,NA,NA,24,NA,22,8.7,NA,NA,2021-12-10 04:50:00
2021,12,10,4,35,200,8.2,NA,NA,NA,NA,NA,NA,23,NA,23,8.7,NA,NA,2021-12-10 04:35:00
2021,12,10,4,15,200,9.8,NA,NA,NA,NA,NA,NA,23,NA,23,8.7,NA,NA,2021-12-10 04:15:00
2021,12,10,3,55,200,8.8,NA,NA,NA,NA,NA,NA,23,NA,23,7.8,NA,NA,2021-12-10 03:55:00
