,YY,MM,DD,hh,mm,WDIR,WSPD,ATMP,DEWP,VIS,Date,Any Interpolated
678,1372259.0,12.0,12.0,10.0,35.0,30.0,5.7,19.0,17.0,8.7,2021-12-12 10:35:00,Original Data
677,1370238.0,12.0,12.0,10.0,55.0,30.0,7.2,19.0,16.0,8.7,2021-12-12 10:55:00,Original Data
676,1368217.0,12.0,12.0,11.0,15.0,30.0,6.2,19.0,16.0,8.7,2021-12-12 11:15:00,Original Data
675,1366196.0,12.0,12.0,11.0,35.0,30.0,6.7,19.0,16.0,8.7,2021-12-12 11:35:00,Original Data
674,1364175.0,12.0,12.0,11.0,55.0,20.0,9.8,19.0,16.0,8.7,2021-12-12 11:55:00,Original Data
673,1362154.0,12.0,12.0,12.0,15.0,30.0,7.2,19.0,16.0,8.7,2021-12-12 12:15:00,Original Data
672,1360133.0,12.0,12.0,12.0,35.0,30.0,8.2,19.0,16.0,8.7,2021-12-12 12:35:00,Original Data
671,1358112.0,12.0,12.0,12.0,55.0,30.0,9.8,19.0,16.0,8.7,2021-12-12 12:55:00,Original Data
670,1356091.0,12.0,12.0,13.0,15.0,30.0,7.7,19.0,16.0,8.7,2021-12-12 13:15:00,Original Data
669,1354070.0,12.0,12.0,13.0,35.0,30.0,6.2,19.0,15.0,8.7,2021-12-12 13:35:00,Original Data
668,1352049.0,12.0,12.0,13.0,55.0,30.0,7.7,18.0,15.0,8.7,2021-12-12 13:55:00,Original Data
667,1350028.0,12.0,12.0,14.0,15.0,30.0,6.7,18.0,15.0,8.7,2021-12-12 14:15:00,Original Data
666,1348007.0,12.0,12.0,14.0,35.0,30.0,8.2,18.0,15.0,8.7,2021-12-12 14:35:00,Original Data
665,1345986.0,12.0,12.0,14.0,55.0,30.0,7.2,18.0,15.0,8.7,2021-12-12 14:55:00,Original Data
664,1343965.0,12.0,12.0,15.0,15.0,30.0,7.2,18.0,15.0,8.7,2021-12-12 15:15:00,Original Data
663,1341944.0,12.0,12.0,15.0,35.0,30.0,7.2,18.0,16.0,6.1,2021-12-12 15:35:00,Original Data
662,1339923.0,12.0,12.0,15.0,55.0,30.0,6.2,17.0,16.0,4.3,2021-12-12 15:55:00,Original Data
661,1337902.0,12.0,12.0,16.0,15.0,40.0,6.7,18.0,16.0,5.2,2021-12-12 16:15:00,Original Data
660,1335881.0,12.0,12.0,16.0,35.0,40.0,6.7,18.0,16.0,5.2,2021-12-12 16:35:00,Original Data
659,1333860.0,12.0,12.0,16.0,55.0,30.0,6.7,18.0,16.0,7.8,2021-12-12 16:55:00,Original Data
658,1331839.0,12.0,12.0,17.0,15.0,40.0,6.7,18.0,16.0,8.7,2021-12-12 17:15:00,Original Data
657,1329818.0,12.0,12.0,17.0,35.0,40.0,6.7,18.0,16.0,8.7,2021-12-12 17:35:00,Original Data
656,1327797.0,12.0,12.0,17.0,55.0,30.0,6.7,18.0,16.0,8.7,2021-12-12 17:55:00,Original Data
655,1325776.0,12.0,12.0,18.0,15.0,30.0,6.2,18.0,16.0,8.7,2021-12-12 18:15:00,Original Data
654,1323755.0,12.0,12.0,18.0,35.0,60.0,12.9,37.0,31.0,17.4,2021-12-12 18:35:00,Original Data
653,1321734.0,12.0,12.0,18.0,55.0,30.0,6.7,19.0,15.0,8.7,2021-12-12 18:55:00,Interpolated Data
652,1319713.0,12.0,12.0,19.0,15.0,30.0,6.7,19.0,15.0,8.7,2021-12-12 19:15:00,Original Data
651,1317692.0,12.0,12.0,19.0,35.0,40.0,6.2,19.0,15.0,8.7,2021-12-12 19:35:00,Original Data
650,1315671.0,12.0,12.0,19.0,50.0,40.0,6.2,19.0,15.0,8.7,2021-12-12 19:50:00,Original Data
649,1313650.0,12.0,12.0,20.0,15.0,40.0,5.7,19.0,15.0,8.7,2021-12-12 20:15:00,Original Data
648,1311629.0,12.0,12.0,20.0,35.0,50.0,6.7,19.0,15.0,8.7,2021-12-12 20:35:00,Original Data
647,1309608.0,12.0,12.0,20.0,55.0,60.0,7.2,19.0,16.0,8.7,2021-12-12 20:55:00,Original Data
646,1307587.0,12.0,12.0,21.0,15.0,50.0,7.7,19.0,15.0,8.7,2021-12-12 21:15:00,Original Data
645,1305566.0,12.0,12.0,21.0,35.0,60.0,7.2,19.0,16.0,8.7,2021-12-12 21:35:00,Original Data
644,1303545.0,12.0,12.0,21.0,55.0,50.0,7.2,20.0,16.0,8.7,2021-12-12 21:55:00,Original Data
643,1301524.0,12.0,12.0,22.0,15.0,60.0,7.7,20.0,16.0,8.7,2021-12-12 22:15:00,Original Data
642,1299503.0,12.0,12.0,22.0,35.0,60.0,6.7,20.0,16.0,8.7,2021-12-12 22:35:00,Original Data
641,1297482.0,12.0,12.0,22.0,55.0,50.0,5.1,20.0,16.0,8.7,2021-12-12 22:55:00,Original Data
640,1295461.0,12.0,12.0,23.0,15.0,60.0,6.2,20.0,16.0,8.7,2021-12-12 23:15:00,Original Data
639,1293440.0,12.0,12.0,23.0,35.0,60.0,5.7,20.0,16.0,8.7,2021-12-12 23:35:00,Original Data
638,1291419.0,12.0,12.0,23.0,55.0,60.0,6.2,20.0,16.0,8.7,2021-12-12 23:55:00,Original Data
637,1289398.0,12.0,13.0,0.0,15.0,60.0,5.7,20.0,16.0,8.7,2021-12-13 00:15:00,Original Data
636,1287377.0,12.0,13.0,0.0,35.0,60.0,5.7,20.0,16.0,8.7,2021-12-13 00:35:00,Original Data
635,1285356.0,12.0,13.0,0.0,55.0,60.0,5.7,20.0,16.0,8.7,2021-12-13 00:55:00,Original Data
634,1283335.0,12.0,13.0,1.0,15.0,60.0,7.7,20.0,16.0,8.7,2021-12-13 01:15:00,Original Data
633,1281314.0,12.0,13.0,1.0,35.0,60.0,6.7,20.0,17.0,8.7,2021-12-13 01:35:00,Original Data
632,1279293.0,12.0,13.0,1.0,55.0,60.0,6.7,20.0,17.0,8.7,2021-12-13 01:55:00,Original Data
631,1277272.0,12.0,13.0,2.0,15.0,60.0,7.2,20.0,17.0,8.7,2021-12-13 02:15:00,Original Data
630,1275251.0,12.0,13.0,2.0,35.0,70.0,7.2,20.0,17.0,8.7,2021-12-13 02:35:00,Original Data
629,1273230.0,12.0,13.0,2.0,55.0,70.0,6.2,20.0,17.0,8.7,2021-12-13 02:55:00,Original Data
628,1271209.0,12.0,13.0,3.0,15.0,60.0,6.7,20.0,17.0,8.7,2021-12-13 03:15:00,Original Data
627,1269188.0,12.0,13.0,3.0,35.0,70.0,6.2,20.0,17.0,8.7,2021-12-13 03:35:00,Original Data
626,1267167.0,12.0,13.0,3.0,55.0,70.0,6.7,20.0,17.0,8.7,2021-12-13 03:55:00,Original Data
625,1265146.0,12.0,13.0,4.0,15.0,80.0,6.7,20.0,17.0,8.7,2021-12-13 04:15:00,Original Data
624,1263125.0,12.0,13.0,4.0,35.0,80.0,6.7,20.0,17.0,8.7,2021-12-13 04:35:00,Original Data
623,1261104.0,12.0,13.0,4.0,55.0,80.0,6.2,20.0,17.0,8.7,2021-12-13 04:55:00,Original Data
622,1259083.0,12.0,13.0,5.0,15.0,70.0,6.2,20.0,17.0,8.7,2021-12-13 05:15:00,Original Data
621,1257062.0,12.0,13.0,5.0,35.0,70.0,6.2,20.0,17.0,8.7,2021-12-13 05:35:00,Original Data
620,1255041.0,12.0,13.0,5.0,55.0,60.0,6.2,20.0,18.0,8.7,2021-12-13 05:55:00,Original Data
619,1253020.0,12.0,13.0,6.0,15.0,60.0,5.7,21.0,18.0,8.7,2021-12-13 06:15:00,Original Data
618,1250999.0,12.0,13.0,6.0,35.0,70.0,5.7,21.0,17.0,8.7,2021-12-13 06:35:00,Original Data
617,1248978.0,12.0,13.0,6.0,55.0,80.0,5.7,21.0,18.0,8.7,2021-12-13 06:55:00,Original Data
616,1246957.0,12.0,13.0,7.0,15.0,80.0,5.7,21.0,18.0,8.7,2021-12-13 07:15:00,Original Data
615,1244936.0,12.0,13.0,7.0,35.0,80.0,6.2,21.0,18.0,8.7,2021-12-13 07:35:00,Original Data
614,1242915.0,12.0,13.0,7.0,55.0,90.0,5.7,21.0,18.0,8.7,2021-12-13 07:55:00,Original Data
613,1240894.0,12.0,13.0,8.0,15.0,80.0,5.7,21.0,18.0,8.7,2021-12-13 08:15:00,Original Data
612,1238873.0,12.0,13.0,8.0,35.0,80.0,5.1,21.0,18.0,8.7,2021-12-13 08:35:00,Original Data
611,1236852.0,12.0,13.0,8.0,55.0,60.0,5.1,21.0,18.0,8.7,2021-12-13 08:55:00,Original Data
610,1234831.0,12.0,13.0,9.0,15.0,60.0,4.6,21.0,18.0,8.7,2021-12-13 09:15:00,Original Data
609,1232810.0,12.0,13.0,9.0,35.0,60.0,5.1,21.0,18.0,8.7,2021-12-13 09:35:00,Original Data
608,1230789.0,12.0,13.0,9.0,55.0,50.0,4.6,21.0,18.0,8.7,2021-12-13 09:55:00,Original Data
607,1228768.0,12.0,13.0,10.0,15.0,60.0,6.7,21.0,18.0,8.7,2021-12-13 10:15:00,Original Data
606,1226747.0,12.0,13.0,10.0,35.0,60.0,6.2,21.0,18.0,8.7,2021-12-13 10:35:00,Original Data
605,1224726.0,12.0,13.0,10.0,55.0,60.0,6.2,21.0,18.0,8.7,2021-12-13 10:55:00,Original Data
604,1222705.0,12.0,13.0,11.0,15.0,60.0,5.7,21.0,18.0,8.7,2021-12-13 11:15:00,Original Data
603,1220684.0,12.0,13.0,11.0,35.0,60.0,6.2,21.0,18.0,8.7,2021-12-13 11:35:00,Original Data
602,1218663.0,12.0,13.0,11.0,55.0,60.0,6.2,21.0,18.0,8.7,2021-12-13 11:55:00,Original Data
601,1216642.0,12.0,13.0,12.0,15.0,60.0,6.2,21.0,18.0,8.7,2021-12-13 12:15:00,Original Data
600,1214621.0,12.0,13.0,12.0,35.0,50.0,4.6,21.0,18.0,8.7,2021-12-13 12:35:00,Original Data
599,1212600.0,12.0,13.0,12.0,55.0,60.0,4.6,21.0,18.0,8.7,2021-12-13 12:55:00,Original Data
598,1210579.0,12.0,13.0,13.0,15.0,60.0,5.7,21.0,18.0,8.7,2021-12-13 13:15:00,Original Data
597,1208558.0,12.0,13.0,13.0,35.0,60.0,5.7,21.0,18.0,8.7,2021-12-13 13:35:00,Original Data
596,1206537.0,12.0,13.0,13.0,55.0,50.0,4.6,21.0,18.0,8.7,2021-12-13 13:55:00,Original Data
595,1204516.0,12.0,13.0,14.0,15.0,60.0,5.1,21.0,18.0,8.7,2021-12-13 14:15:00,Original Data
594,1202495.0,12.0,13.0,14.0,35.0,40.0,3.6,21.0,18.0,8.7,2021-12-13 14:35:00,Original Data
593,1200474.0,12.0,13.0,14.0,55.0,60.0,5.7,21.0,18.0,8.7,2021-12-13 14:55:00,Original Data
592,1198453.0,12.0,13.0,15.0,15.0,60.0,5.1,21.0,18.0,8.7,2021-12-13 15:15:00,Original Data
591,1196432.0,12.0,13.0,15.0,35.0,50.0,4.6,21.0,18.0,8.7,2021-12-13 15:35:00,Original Data
590,1194411.0,12.0,13.0,15.0,55.0,50.0,5.7,21.0,18.0,8.7,2021-12-13 15:55:00,Original Data
589,1192390.0,12.0,13.0,16.0,15.0,40.0,3.6,21.0,18.0,8.7,2021-12-13 16:15:00,Original Data
588,1190369.0,12.0,13.0,16.0,35.0,40.0,3.6,21.0,18.0,8.7,2021-12-13 16:35:00,Original Data
587,1188348.0,12.0,13.0,16.0,55.0,40.0,3.6,22.0,18.0,8.7,2021-12-13 16:55:00,Original Data
586,1186327.0,12.0,13.0,17.0,15.0,40.0,4.1,22.0,18.0,8.7,2021-12-13 17:15:00,Original Data
585,1184306.0,12.0,13.0,17.0,35.0,50.0,4.1,21.0,18.0,8.7,2021-12-13 17:35:00,Original Data
584,1182285.0,12.0,13.0,17.0,55.0,40.0,3.6,21.0,18.0,8.7,2021-12-13 17:55:00,Original Data
583,1180264.0,12.0,13.0,18.0,15.0,50.0,5.7,21.0,18.0,8.7,2021-12-13 18:15:00,Original Data
582,1178243.0,12.0,13.0,18.0,35.0,50.0,5.1,21.0,18.0,8.7,2021-12-13 18:35:00,Original Data
581,1176222.0,12.0,13.0,18.0,55.0,50.0,5.1,21.0,18.0,8.7,2021-12-13 18:55:00,Original Data
580,1174201.0,12.0,13.0,19.0,15.0,50.0,4.6,22.0,18.0,8.7,2021-12-13 19:15:00,Original Data
579,1172180.0,12.0,13.0,19.0,35.0,40.0,4.1,22.0,18.0,8.7,2021-12-13 19:35:00,Original Data
578,1170159.0,12.0,13.0,19.0,55.0,50.0,4.6,22.0,18.0,8.7,2021-12-13 19:55:00,Original Data
577,1168138.0,12.0,13.0,20.0,15.0,40.0,4.1,22.0,18.0,8.7,2021-12-13 20:15:00,Original Data
576,1166117.0,12.0,13.0,20.0,35.0,50.0,4.6,21.0,18.0,8.7,2021-12-13 20:35:00,Original Data
575,1164096.0,12.0,13.0,20.0,55.0,50.0,5.1,21.0,18.0,8.7,2021-12-13 20:55:00,Original Data
574,1162075.0,12.0,13.0,21.0,15.0,50.0,5.1,21.0,18.0,8.7,2021-12-13 21:15:00,Original Data
573,1160054.0,12.0,13.0,21.0,35.0,50.0,5.1,22.0,19.0,8.7,2021-12-13 21:35:00,Original Data
572,1158033.0,12.0,13.0,21.0,55.0,50.0,5.1,22.0,19.0,8.7,2021-12-13 21:55:00,Original Data
571,1156012.0,12.0,13.0,22.0,15.0,50.0,4.6,22.0,19.0,8.7,2021-12-13 22:15:00,Original Data
570,1153991.0,12.0,13.0,22.0,35.0,50.0,5.7,22.0,19.0,8.7,2021-12-13 22:35:00,Original Data
569,1151970.0,12.0,13.0,22.0,55.0,40.0,5.1,22.0,19.0,8.7,2021-12-13 22:55:00,Original Data
568,1149949.0,12.0,13.0,23.0,15.0,50.0,4.6,22.0,19.0,8.7,2021-12-13 23:15:00,Original Data
567,1147928.0,12.0,13.0,23.0,35.0,40.0,4.6,22.0,19.0,8.7,2021-12-13 23:35:00,Original Data
566,1145907.0,12.0,13.0,23.0,55.0,50.0,5.7,22.0,19.0,8.7,2021-12-13 23:55:00,Original Data
565,1143886.0,12.0,14.0,0.0,15.0,50.0,5.7,22.0,19.0,8.7,2021-12-14 00:15:00,Original Data
564,1141865.0,12.0,14.0,0.0,35.0,50.0,4.6,22.0,19.0,8.7,2021-12-14 00:35:00,Original Data
563,1139844.0,12.0,14.0,0.0,55.0,60.0,6.7,22.0,19.0,8.7,2021-12-14 00:55:00,Original Data
562,1137823.0,12.0,14.0,1.0,15.0,60.0,7.2,22.0,19.0,8.7,2021-12-14 01:15:00,Original Data
561,1135802.0,12.0,14.0,1.0,35.0,70.0,7.7,22.0,19.0,8.7,2021-12-14 01:35:00,Original Data
560,1133781.0,12.0,14.0,1.0,55.0,70.0,7.2,22.0,19.0,8.7,2021-12-14 01:55:00,Original Data
559,1131760.0,12.0,14.0,2.0,15.0,80.0,7.7,22.0,19.0,8.7,2021-12-14 02:15:00,Original Data
558,1129739.0,12.0,14.0,2.0,35.0,80.0,8.2,22.0,19.0,8.7,2021-12-14 02:35:00,Original Data
557,1127718.0,12.0,14.0,2.0,55.0,80.0,7.7,22.0,19.0,8.7,2021-12-14 02:55:00,Original Data
556,1125697.0,12.0,14.0,3.0,15.0,90.0,7.2,22.0,20.0,8.7,2021-12-14 03:15:00,Original Data
555,1123676.0,12.0,14.0,3.0,35.0,100.0,7.7,22.0,19.0,8.7,2021-12-14 03:35:00,Original Data
554,1121655.0,12.0,14.0,3.0,55.0,100.0,6.7,22.0,20.0,8.7,2021-12-14 03:55:00,Original Data
553,1119634.0,12.0,14.0,4.0,15.0,100.0,6.7,22.0,20.0,8.7,2021-12-14 04:15:00,Original Data
552,1117613.0,12.0,14.0,4.0,35.0,100.0,6.2,22.0,20.0,8.7,2021-12-14 04:35:00,Original Data
551,1115592.0,12.0,14.0,4.0,55.0,100.0,5.7,22.0,20.0,8.7,2021-12-14 04:55:00,Original Data
550,1113571.0,12.0,14.0,5.0,15.0,100.0,6.7,22.0,20.0,8.7,2021-12-14 05:15:00,Original Data
549,1111550.0,12.0,14.0,5.0,35.0,90.0,5.7,22.0,20.0,8.7,2021-12-14 05:35:00,Original Data
548,1109529.0,12.0,14.0,5.0,55.0,90.0,5.7,22.0,20.0,8.7,2021-12-14 05:55:00,Original Data
547,1107508.0,12.0,14.0,6.0,15.0,90.0,5.7,22.0,20.0,8.7,2021-12-14 06:15:00,Original Data
546,1105487.0,12.0,14.0,6.0,35.0,80.0,5.7,22.0,20.0,8.7,2021-12-14 06:35:00,Original Data
545,1103466.0,12.0,14.0,6.0,55.0,80.0,5.1,22.0,20.0,8.7,2021-12-14 06:55:00,Original Data
544,1101445.0,12.0,14.0,7.0,15.0,90.0,4.6,22.0,20.0,8.7,2021-12-14 07:15:00,Original Data
543,1099424.0,12.0,14.0,7.0,35.0,80.0,5.7,22.0,20.0,8.7,2021-12-14 07:35:00,Original Data
542,1097403.0,12.0,14.0,7.0,55.0,80.0,5.7,22.0,20.0,8.7,2021-12-14 07:55:00,Original Data
541,1095382.0,12.0,14.0,8.0,15.0,100.0,5.7,22.0,20.0,8.7,2021-12-14 08:15:00,Original Data
540,1093361.0,12.0,14.0,8.0,35.0,100.0,5.1,22.0,20.0,8.7,2021-12-14 08:35:00,Original Data
539,1091340.0,12.0,14.0,8.0,55.0,100.0,5.7,22.0,20.0,8.7,2021-12-14 08:55:00,Original Data
538,1089319.0,12.0,14.0,9.0,15.0,100.0,5.7,22.0,20.0,8.7,2021-12-14 09:15:00,Original Data
537,1087298.0,12.0,14.0,9.0,35.0,90.0,6.2,22.0,20.0,8.7,2021-12-14 09:35:00,Original Data
536,1085277.0,12.0,14.0,9.0,55.0,100.0,6.2,22.0,20.0,8.7,2021-12-14 09:55:00,Original Data
535,1083256.0,12.0,14.0,10.0,15.0,100.0,6.7,22.0,19.0,8.7,2021-12-14 10:15:00,Original Data
534,1081235.0,12.0,14.0,10.0,35.0,90.0,6.2,22.0,20.0,8.7,2021-12-14 10:35:00,Original Data
533,1079214.0,12.0,14.0,10.0,55.0,100.0,6.7,22.0,20.0,8.7,2021-12-14 10:55:00,Original Data
532,1077193.0,12.0,14.0,11.0,15.0,90.0,5.7,22.0,20.0,8.7,2021-12-14 11:15:00,Original Data
531,1075172.0,12.0,14.0,11.0,35.0,80.0,6.2,22.0,20.0,8.7,2021-12-14 11:35:00,Original Data
530,1073151.0,12.0,14.0,11.0,55.0,100.0,6.2,22.0,20.0,8.7,2021-12-14 11:55:00,Original Data
529,1071130.0,12.0,14.0,12.0,15.0,80.0,6.7,22.0,20.0,8.7,2021-12-14 12:15:00,Original Data
528,1069109.0,12.0,14.0,12.0,35.0,90.0,6.2,22.0,20.0,8.7,2021-12-14 12:35:00,Original Data
527,1067088.0,12.0,14.0,12.0,55.0,90.0,6.7,22.0,20.0,8.7,2021-12-14 12:55:00,Original Data
526,1065067.0,12.0,14.0,13.0,15.0,90.0,7.2,22.0,20.0,8.7,2021-12-14 13:15:00,Original Data
525,1063046.0,12.0,14.0,13.0,35.0,90.0,6.7,22.0,20.0,8.7,2021-12-14 13:35:00,Original Data
524,1061025.0,12.0,14.0,13.0,55.0,90.0,6.2,22.0,20.0,8.7,2021-12-14 13:55:00,Original Data
523,1059004.0,12.0,14.0,14.0,15.0,80.0,6.7,22.0,20.0,8.7,2021-12-14 14:15:00,Original Data
522,1056983.0,12.0,14.0,14.0,35.0,80.0,6.7,22.0,20.0,8.7,2021-12-14 14:35:00,Original Data
521,1054962.0,12.0,14.0,14.0,55.0,80.0,7.2,22.0,20.0,8.7,2021-12-14 14:55:00,Original Data
520,1052941.0,12.0,14.0,15.0,15.0,80.0,7.2,22.0,20.0,8.7,2021-12-14 15:15:00,Original Data
519,1050920.0,12.0,14.0,15.0,35.0,90.0,7.2,22.0,20.0,8.7,2021-12-14 15:35:00,Original Data
518,1048899.0,12.0,14.0,15.0,55.0,80.0,7.2,22.0,20.0,8.7,2021-12-14 15:55:00,Original Data
517,1046878.0,12.0,14.0,16.0,15.0,80.0,7.7,22.0,20.0,8.7,2021-12-14 16:15:00,Original Data
516,1044857.0,12.0,14.0,16.0,35.0,80.0,6.7,22.0,20.0,8.7,2021-12-14 16:35:00,Original Data
515,1042836.0,12.0,14.0,16.0,55.0,90.0,6.7,23.0,20.0,8.7,2021-12-14 16:55:00,Original Data
514,1040815.0,12.0,14.0,17.0,15.0,80.0,6.7,22.0,20.0,8.7,2021-12-14 17:15:00,Original Data
513,1038794.0,12.0,14.0,17.0,35.0,90.0,7.2,22.0,19.0,8.7,2021-12-14 17:35:00,Original Data
512,1036773.0,12.0,14.0,17.0,55.0,90.0,6.7,22.0,19.0,8.7,2021-12-14 17:55:00,Original Data
511,1034752.0,12.0,14.0,18.0,15.0,90.0,7.2,22.0,19.0,8.7,2021-12-14 18:15:00,Original Data
510,1032731.0,12.0,14.0,18.0,35.0,100.0,7.7,22.0,19.0,8.7,2021-12-14 18:35:00,Original Data
509,1030710.0,12.0,14.0,18.0,55.0,110.0,6.7,22.0,19.0,8.7,2021-12-14 18:55:00,Original Data
508,1028689.0,12.0,14.0,19.0,15.0,100.0,7.2,22.0,19.0,8.7,2021-12-14 19:15:00,Original Data
507,1026668.0,12.0,14.0,19.0,35.0,110.0,6.7,22.0,19.0,8.7,2021-12-14 19:35:00,Original Data
506,1024647.0,12.0,14.0,19.0,55.0,110.0,6.7,22.0,19.0,8.7,2021-12-14 19:55:00,Original Data
505,1022626.0,12.0,14.0,20.0,15.0,110.0,6.2,23.0,19.0,8.7,2021-12-14 20:15:00,Original Data
504,1020605.0,12.0,14.0,20.0,35.0,100.0,6.2,22.0,19.0,8.7,2021-12-14 20:35:00,Original Data
503,1018584.0,12.0,14.0,20.0,55.0,120.0,6.2,22.0,19.0,8.7,2021-12-14 20:55:00,Original Data
502,1016563.0,12.0,14.0,21.0,15.0,110.0,6.2,22.0,19.0,8.7,2021-12-14 21:15:00,Original Data
501,1014542.0,12.0,14.0,21.0,35.0,90.0,7.2,22.0,19.0,8.7,2021-12-14 21:35:00,Original Data
500,1012521.0,12.0,14.0,21.0,55.0,100.0,6.2,22.0,19.0,8.7,2021-12-14 21:55:00,Original Data
499,1010500.0,12.0,14.0,22.0,15.0,90.0,7.2,22.0,19.0,8.7,2021-12-14 22:15:00,Original Data
498,1008479.0,12.0,14.0,22.0,35.0,90.0,6.2,22.0,19.0,8.7,2021-12-14 22:35:00,Original Data
497,1006458.0,12.0,14.0,22.0,55.0,90.0,6.2,22.0,19.0,8.7,2021-12-14 22:55:00,Original Data
496,1004437.0,12.0,14.0,23.0,15.0,80.0,7.7,22.0,19.0,8.7,2021-12-14 23:15:00,Original Data
495,1002416.0,12.0,14.0,23.0,35.0,80.0,6.7,22.0,19.0,8.7,2021-12-14 23:35:00,Original Data
494,1000395.0,12.0,14.0,23.0,55.0,80.0,7.2,22.0,19.0,8.7,2021-12-14 23:55:00,Original Data
493,998374.0,12.0,15.0,0.0,15.0,80.0,7.7,22.0,19.0,8.7,2021-12-15 00:15:00,Original Data
492,996353.0,12.0,15.0,0.0,35.0,80.0,7.7,22.0,19.0,8.7,2021-12-15 00:35:00,Original Data
491,994332.0,12.0,15.0,0.0,55.0,80.0,8.2,22.0,19.0,8.7,2021-12-15 00:55:00,Original Data
490,992311.0,12.0,15.0,1.0,15.0,80.0,7.7,22.0,18.0,8.7,2021-12-15 01:15:00,Original Data
489,990290.0,12.0,15.0,1.0,35.0,90.0,7.7,22.0,18.0,8.7,2021-12-15 01:35:00,Original Data
488,988269.0,12.0,15.0,1.0,55.0,90.0,8.2,22.0,18.0,8.7,2021-12-15 01:55:00,Original Data
487,986248.0,12.0,15.0,2.0,15.0,90.0,7.2,22.0,18.0,8.7,2021-12-15 02:15:00,Original Data
486,984227.0,12.0,15.0,2.0,35.0,90.0,8.2,22.0,18.0,8.7,2021-12-15 02:35:00,Original Data
485,982206.0,12.0,15.0,2.0,55.0,90.0,8.8,22.0,18.0,8.7,2021-12-15 02:55:00,Original Data
484,980185.0,12.0,15.0,3.0,15.0,70.0,8.8,22.0,18.0,8.7,2021-12-15 03:15:00,Original Data
483,978164.0,12.0,15.0,3.0,35.0,90.0,8.8,22.0,17.0,8.7,2021-12-15 03:35:00,Original Data
482,976143.0,12.0,15.0,3.0,55.0,90.0,8.8,22.0,17.0,8.7,2021-12-15 03:55:00,Original Data
481,974122.0,12.0,15.0,4.0,15.0,90.0,8.2,22.0,17.0,8.7,2021-12-15 04:15:00,Original Data
480,972101.0,12.0,15.0,4.0,35.0,100.0,8.2,22.0,17.0,8.7,2021-12-15 04:35:00,Original Data
479,970080.0,12.0,15.0,4.0,55.0,90.0,7.7,22.0,16.0,8.7,2021-12-15 04:55:00,Original Data
478,968059.0,12.0,15.0,5.0,15.0,80.0,8.8,22.0,17.0,8.7,2021-12-15 05:15:00,Original Data
477,966038.0,12.0,15.0,5.0,35.0,100.0,7.2,22.0,17.0,8.7,2021-12-15 05:35:00,Original Data
476,964017.0,12.0,15.0,5.0,55.0,100.0,7.2,22.0,17.0,8.7,2021-12-15 05:55:00,Original Data
475,961996.0,12.0,15.0,6.0,15.0,90.0,8.2,22.0,17.0,8.7,2021-12-15 06:15:00,Original Data
474,959975.0,12.0,15.0,6.0,35.0,90.0,9.3,21.0,17.0,8.7,2021-12-15 06:35:00,Original Data
473,957954.0,12.0,15.0,6.0,55.0,110.0,7.7,21.0,17.0,8.7,2021-12-15 06:55:00,Original Data
472,955933.0,12.0,15.0,7.0,15.0,100.0,7.2,21.0,17.0,8.7,2021-12-15 07:15:00,Original Data
471,953912.0,12.0,15.0,7.0,35.0,100.0,7.2,21.0,17.0,8.7,2021-12-15 07:35:00,Original Data
470,951891.0,12.0,15.0,7.0,55.0,100.0,7.2,21.0,17.0,8.7,2021-12-15 07:55:00,Original Data
469,949870.0,12.0,15.0,8.0,15.0,100.0,6.7,21.0,17.0,8.7,2021-12-15 08:15:00,Original Data
468,947849.0,12.0,15.0,8.0,35.0,100.0,6.7,22.0,17.0,8.7,2021-12-15 08:35:00,Original Data
467,945828.0,12.0,15.0,8.0,55.0,100.0,6.7,22.0,17.0,8.7,2021-12-15 08:55:00,Original Data
466,943807.0,12.0,15.0,9.0,15.0,110.0,7.7,22.0,18.0,8.7,2021-12-15 09:15:00,Original Data
465,941786.0,12.0,15.0,9.0,35.0,120.0,7.2,22.0,18.0,8.7,2021-12-15 09:35:00,Original Data
464,939765.0,12.0,15.0,9.0,55.0,100.0,7.2,22.0,18.0,8.7,2021-12-15 09:55:00,Original Data
463,937744.0,12.0,15.0,10.0,15.0,110.0,6.7,22.0,18.0,8.7,2021-12-15 10:15:00,Original Data
462,935723.0,12.0,15.0,10.0,35.0,110.0,6.7,22.0,18.0,8.7,2021-12-15 10:35:00,Original Data
461,933702.0,12.0,15.0,10.0,55.0,100.0,7.2,22.0,18.0,8.7,2021-12-15 10:55:00,Original Data
460,931681.0,12.0,15.0,11.0,15.0,100.0,8.2,22.0,18.0,8.7,2021-12-15 11:15:00,Original Data
459,929660.0,12.0,15.0,11.0,35.0,100.0,7.7,22.0,18.0,8.7,2021-12-15 11:35:00,Original Data
458,927639.0,12.0,15.0,11.0,55.0,90.0,7.2,22.0,18.0,8.7,2021-12-15 11:55:00,Original Data
457,925618.0,12.0,15.0,12.0,15.0,100.0,5.7,22.0,18.0,8.7,2021-12-15 12:15:00,Original Data
456,923597.0,12.0,15.0,12.0,35.0,110.0,8.2,22.0,18.0,8.7,2021-12-15 12:35:00,Original Data
455,921576.0,12.0,15.0,12.0,55.0,110.0,8.8,22.0,18.0,8.7,2021-12-15 12:55:00,Original Data
454,919555.0,12.0,15.0,13.0,15.0,110.0,8.2,22.0,18.0,8.7,2021-12-15 13:15:00,Original Data
